Omschrijving,Kleur,NFC-Waarde,Fashion-Waarde,Technische-Waarde,Culturele-Waarde,Politieke-Waarde,Economische-Waarde,
Skinny pasta: de nieuwste trend in food-land. Dit wordt gemaakt met een een courgette en andere trend, namelijk de Spirelli. De skinny pasta wordt ook wel courgetti genoemd..Veel mensen kennen deze trend nog niet en als ik het vraag, kennen zij deze producten nog niet. Het is een trend, omdat tegenwoordig steeds meer mensen bewust bezig zijn met eten en willen minder koolhydraten eten. Met Courgetti als vervanging van de pasta, zorg je ervoor dat je een heel stuk minder koolhydraten binnen krijgt en dus ook verantwoord eet. De Courgetti wordt gemaakt met een Spirelli. Dit is een apparaat waar je een courgette/komkommer/wortel in draait en er komen lange slierten groente uit.,Blue,43,5,2,4,3,3,
Dokter is een 'geheime' cocktail bar in Rotterdam. Je moet je eerst aanmelden op de site. Dan doen ze een background check en krijg je een uitnodiging om 'op consult te komen bij de dokter' en krijg je het adres.,Red,56,5,2,4,2,1,
Spay om kleding waterdicht en restant te maken,Blue,44,5,3,5,2,4,
London krijgt grootste e-buspark. Stadsvervoersmaatschappij Transport for London (TfL) breidt zijn vloot van geheel elektrisch aangedreven bussen dit jaar nog uit van 22 naar 73.,Blue,49,2,4,4,5,2,
Zelfrijdende taxi's gaan de straat op. Uber gaat vanaf september in Pittsburgh klanten in zelfsturende auto’s vervoeren.,Blue,49,2,4,4,5,2,
samen lopen naar huis, zodat je nooit meer alleen loopt,Blue,44,5,3,5,2,4,
Britse robots bezorgen aan de deur. Het Britse Starship Technologies heeft de ontwikkeling van zijn zeswielige robot voltooid en start nu in het Londense Greenwich met het testen van zijn robotvloot, die boodschappen en maaltijden aan de deur bezorgt.,Blue,49,2,4,4,5,2,
Gadget: gemotoriseerde handbagage. Wie haast heeft, of gewoon geen zin heeft om te lopen, kan gebruik maken van de Modobag.,Blue,49,2,4,4,5,2,
kleding aan de hand van het weer.,Blue,44,5,3,5,2,4,
Je moet je eerst aanmelden op de site om in een loting te komen. Deze loting bepaalt wie een kans krijgen om kaarten te kopen. Dit is een andere aanpak dan een gewoonlijke wachtrij.,Red,56,5,2,4,2,1,
Airbnb zorgt voor een nieuwe soort van overnachtingen, een andere beleving dan een hotel en in handen van de normale mens, iedereen kan hieraan meedoen.,Blue,44,4,4,2,4,4,
VR Bril,Green,46,4,4,1,2,4,
Bij de MTV EMA's is het door de hoge aanvraag voor kaartjes voortaan alleen mogelijk om ingeloot te worden voor de koop van een kaartje. Hiervoor moet je je eerst inschrijven met je email en dan wachten tot een bepaalde datum om te zien of je ingeloot bent en dus een kaartje mag kopen,Red,46,5,2,3,1,1,
Courgetti bord,Green,46,4,4,1,2,4,
VR in het ziekenhuis: Kinderziekenhuis Wilhelmina komt met een nieuw initiatief om patiënten zich thuis te laten voelen in het ziekenhuis: een vr-project. Kinderziekenhuis Wilhelmina kijkt met dit project naar de effecten van vr op de kinderen. Het ziekenhuis is samen met radiodj’s Mattie en Wietse een crowdfundingsactie begonnen om het project te bekostigen.,Blue,49,2,4,4,5,2,
Drone met afstandsbediening,Green,46,4,4,1,2,4,
Emoji's,Green,46,4,4,1,2,4,
Patches op kledingstukken.,Green,46,4,4,1,2,4,
Elon Musk wil Mars koloniseren. En iedereen die hem daarbij kan helpen, moet daartoe in staat zijn. De prijs voor een ‘ticket’ moet omlaag naar 200.000 dollar.,Blue,49,2,4,4,5,2,
Iedereen die zich verdiept in de cosmetica, kent het fenomeen 'contouring'. Dit is een manier om je gezicht vorm te geven. Volgens Instagram is er een nieuwe trend in de ontwikkeling: Sandbagging. Mario Dedivanovic, de beste make-up artist en privé make-up artist van Kim Kardashian, is begonnen met deze trend. Je doet wat foundationpoeder op een make-upsonsje en dept dit over je foundation -met name op het gebied rond je ogen en de onderkant van je lippen. Het zorgt ervoor dat alles goed gematteerd blijft. Voor mij is dit een zeer grote trend, omdat ik dit nog niet kende. Ook weet ik dat Kim Kardashian een van de grootste voorbeelden en trendsetters qua cosmetica is. Veel dames zullen haar tips en dus ook het Sandbagging uitproberen. Zelf ben ik geïnspireerd door deze trend en wil er meer over weten.,Blue,43,5,2,4,3,3,
Zorgt ervoor dat consumenten samen kunnen werken, geen bedrijven meer nodig om iets te kunnen realiseren,Blue,44,4,4,2,4,4,
Dit is een video die binnen een paar dagen meer dan 7 miljoen keer was bekeken. Het liedje zelf is niet heel bijzonder, daarom vond ik het zo raar dat het zoveel aandacht kreeg.,Green,45,2,4,4,4,2,
Artiesten maken steeds meer gebruik van een visual album. Beyonce staat op nr 1 met haar album die dit jaar is uitgekomen, dit visuele album houdt in dat de liedjes aan de hand van een doorlopende film afgespeeld worden,Red,46,5,2,3,1,1,
Dit Rotterdamse huis is gemaakt van 15 ton bouwafval: glas, dakpannen en… toiletpotten,Blue,49,2,4,4,5,2,
Nadat Beyonce kwam met het visual album 'Lemonade' is nu ook Frank Ocean met een visual album gekomen.,Red,56,5,2,4,2,1,
Robot helpt autobouwers. Ford zet in zijn fabriek in het Duitse Keulen een co-operatieve robot in.,Blue,49,2,4,4,5,2,
Snapchat filter,Green,46,4,4,1,2,4,
op basis van je lichaamstemperatuur gaat het textiel open of dicht,Blue,44,5,3,5,2,4,
In Jakarta is een medewerker op 1 oktober flink de fout in gegaan. Hij was blijkbaar even een pauze aan het nemen en had niet door dat zijn beeldscherm werd weergegeven op de billboard. Waarschijnlijk is het systeem van de billboards gehackt. Zo verscheen er dus een pornofilm op een billboard in Jakarta.,Green,45,2,4,4,4,2,
Veel Chinese stellen willen voor hun kind een 'Europese' naam. De Chinezen doen hun inspiratie op door bijvoorbeeld Disney films. Daarom komt het vaak voor dat de kinderen 'Cinderella' of 'Cruella' heten. Zij denken dat dit normaal is, terwijl dit geen gebruikelijke namen zijn. Een dame uit Engeland zag hier een markt in en heeft een nieuwe trend opgezet. Zo heeft zij een webiste aangemaakt, waar je gegevens over jezelf kunt opschrijven en uit die gegevens komt een naam voor jouw kind. Dit kost per naam €0,70 en zorgt er op dit moment voor dat ze ongeveer €18.000 euro per maand verdient. Ik zie dit zelf als een trend, omdat het letterlijk een gat in de markt is. De dame verdient hier nu goed geld mee en de Chinezen hebben 'juiste' namen voor hun kinderen. Toen ik dit op het nieuws had gehoord, was ik zelf verbijsterd en ben er naar gaan googlen. Het is een heel slim idee, wat ook nog veel geld oplevert.,Blue,43,5,2,4,3,3,
Meestal is populaire muziek gelikt en met een vette videoclip deze man laat zien dat het kan met een appel, een ananas, en 2 pennen.,Green,56,2,5,4,4,4,
Ipv niks te zeggen helpt deze man vreemden met kleine problemen,Green,56,2,5,4,4,4,
traditionele gerechten met ander kleurgebruik,Yellow,58,5,3,4,3,1,
Inconcept store in Delft is een kledingwinkel, winkel die meubels en decoratie verkoopt, een kapper en een creatieve adviseur. Ze verkopen simpel weg wat zij leuk vinden. Ze kopen kleding in bij Fashion weeks in het buitenland en bij nieuwe opkomende ontwerpers. De kleding die zij verkopen worden meestal verder niet in Nederland verkocht of op een beperkt aantal plekken. Hierdoor blijven ze uniek.,Red,56,5,2,4,2,1,
T-mobile zorgt voor meer internet op je telefoon zodat je altijd aangesloten bent.,Green,56,2,5,4,4,4,
Secret Museum Party somewhere in Amsterdam. Voor 'Museumnacht' wordt er een feest georganiseerd op een nog geheime locatie.,Red,56,5,2,4,2,1,
'I will' foto's op Erasmus Universiteit Rotterdam. Op Erasmus kunnen studenten professionele foto's laten maken en daaronder een motivational quote van hun met 'I will' eronder plaatsen. Zoals 'I wil challange my limits and not limit my challenges.',Red,56,5,2,4,2,1,
Vodafone Smart jacket. Wijst je de weg.,Red,56,5,2,4,2,1,
hergebruik van nike schoenen,Yellow,58,5,3,4,3,1,
the kitchen of the future,Yellow,58,5,3,4,3,1,
Kreeg een advertentie te zien na het bezoeken van het van gogh museum. Blijkbaar krijgen mensen die dichtbij zijn gelijk deze advertentie te zien,Green,56,2,5,4,4,4,
Shipto is nieuw voor mij en ken ik pas sinds twee weken. Voor mij nu al een trend! Ik bestel graag spullen uit Amerika, maar de invoerrechten houden mij vaak tegen. Als je boven de €22 (excl. verzendkosten) bestelt, moet je hierover invoerrechten betalen. Dit bedrag kan flink oplopen. Shipto speelt hier op in en zorgt ervoor dat die kosten niet meer gemaakt hoeven te worden. Als je een account aanmaakt, krijg je een Amerikaans adres opgestuurd. Dit is jouw persoonlijke adres. Als je de volgende keer iets uit Amerika bestelt, dan stuur je het eerst naar dit Amerikaanse adres. Vanuit hier kun je het naar jouw eigen adres versturen. Het voordeel van Shipto is dat je je pakketje kunt aanpassen. Je kunt de factuur eruit laten halen, het bedrag aanpassen etc. Misschien niet helemaal eerlijk, maar wel voor heel veel mensen erg handig. Eindelijk kun je uit Amerika producten bestellen! Voor mij is dit zeker een trend, omdat dit ervoor kan zorgen dat steeds meer mensen uit Amerika bestellen. Zij betalen wel voor de producten en ook de verzendkosten, maar alleen niet de zo genoemde 'duane kosten'.,Blue,43,5,2,4,3,3,
Kek, Coffee&Crafts, lunchroom die is ingericht als een woonkamer met uniek decor.,Red,56,5,2,4,2,1,
Aantal kinderen met dyslexie stijgt en dit probleem wordt ook steeds beter erkend. Professionals kijken naar oplossingen voor dit probleem.,Green,52,4,3,4,2,1,
Stations Huiskamer. Een cafe die bedoelt is als 'wachtkamer'. Omdat het ingedeeld is als huiskamer blijf je in het thuisgevoel.,Red,56,5,2,4,2,1,
Men krijgt de blauwe brief van de belastingdienst niet meer per post gestuurd, maar dat gebeurd tegenwoordig online. Papier veranderd in online diensten.,Green,52,4,3,4,2,1,
Luisteren via oordopjes wordt makkelijker gemaakt door middel van draadloos luisteren.,Green,52,4,3,4,2,1,
Vloggen worden steeds bekender en steeds meer mensen doen het. Vloggers geven kijkers een kijkje in hun (interessante) levens,Green,52,4,3,4,2,1,
Adidas Yeezy is een samenwerkingsproject tussen sportmerk Adidas en hiphop artiest Kanye West. Yeezy bestaat uit schoenen in alle maten voor zowel man als vrouw. In februari 2015 werden de eerste schoenen uitgebracht. Wereldwijd werden er maar 9.000 paar uitgebracht die alleen toegankelijk waren via de Adidas smartphone app. Om Yeezy's te kunnen bemachtigen moest je (1) de applicatie downloaden, (2) een reservering plaatsen en (3) ingeloot worden voordat je de schoenen kon kopen. De consument kan niet zomaar naar een winkel gaan om de schoen kopen. Je moest ingeloot worden om de schoen te mogen kopen. Door de app te downloaden, een reservering te plaatsen en mee te doen aan een loting, bewijst de consument dat hij/zij het merk waard is door bijzonder veel moeite te doen om Yeezy's te kunnen bemachtigen.,Red,57,4,4,4,3,2,
OnePlus is een Chinese smartphone fabrikant die als doel heeft om smartphones te maken zonder compromissen, uitstekende kwaliteit voor uitstekend lage prijzen. Het eerste model dat OnePlus uitbracht was alleen verkrijgbaar voor genodigden. De alledaagse consument kon de smartphone nergens kopen of bestellen. Alleen d.m.v. een unieke code kon de smartphone besteld worden. Na elke bestelling ontving iedere gelukkige drie extra unieke codes waarmee hij/zij vrienden of familie aan een OnePlus kon helpen. Deze mate van exclusiviteit zorgde voor veel publiciteit waardoor het merk nog gewilder werd. Consumenten moesten zich bewijzen een OnePlus smartphone waard te zijn door een manier te vinden om bij het 'exclusieve clubje' te horen dat over die unieke codes beschikten.,Red,57,4,4,4,3,2
Steeds meer leegstaande panden in Rotterdam,Green,45,2,5,2,1,3,
Steeds meer restaurants bieden meer glutenvrije producten aan.,Green,45,2,5,2,1,3,
,Green,45,2,5,2,1,3,
Reclame stickers,Green,45,2,5,2,1,3,
Huisgemaakte producten,Green,45,2,5,2,1,3,
Een plug voor in de auto, dat zorgt voor WiFi in de auto.,Red,38,5,3,2,4,2,
Een Tesla auto met automatische piloot.,Red,38,5,3,2,4,2,
SUPREME is een in New York opgericht skateboarding kleding merk. SUPREME produceert kleding en accessoires die zeer gewild zijn in de skateboard, hip hop, punk rock en en de jeugdcultuur. SUPREME produceert en verkoopt beperkte oplages van ieder product. Dit gecombineerd met de gewildheid en naamsbekendheid zorgt ervoor dat liefhebbers bereid zijn om dagen in de rij te staan buiten SUPREME winkels om hun handen op de nieuwste producten te krijgen. Ook is er een 'zwarte markt' ontstaan waar liefhebbers SUPREME producten kunnen overkopen van andere liefhebbers die wel geslaagd zijn om hun handen op SUPREME producten te krijgen. Deze prijzen zijn soms wel tot vijf keer zo hoog als de officiële verkoopprijs als gevolg van het opbieden. De customer journey die afgelegd wordt om een SUPREME product te bemachtigen is zeer extensief.,Red,57,4,4,4,3,2,
Een speciale kuur om je lichaam te reinigen.,Red,38,5,3,2,4,2,
Digitaal en gratis, alle nieuwste films en series streamen.,Red,38,5,3,2,4,2,
Gluten free,Yellow,53,5,3,4,4,1,
Baby's,Yellow,53,5,3,4,4,1,
Peukenbakken,Yellow,53,5,3,4,4,1,
Waar?,Yellow,53,5,3,4,4,1,
Skateboardende priesters,Yellow,53,5,3,4,4,1,
Segway toeristen,Yellow,53,5,3,4,4,1,
High,Yellow,53,5,3,4,4,1,
PPAP,Yellow,53,5,3,4,4,1,
Glutenvrije hamburgers bij de Mac waren mij nog niet eerder opgevallen, maar het is een nieuwe kijk op de vertrouwde burger.,Green,45,2,4,4,4,2,
Nieuw aanhangsel speciaal voor sigaretten bij de prullenbakken.,Green,45,2,4,4,4,2,
Flinke verbouwingen en renovering in het centrum van Rotterdam.,Green,45,2,4,4,4,2,
Thuis bij Schell, waar we het bij context en strategie over hadden is nu geopend.,Green,45,2,4,4,4,2,
Coolblue is een bedrijf dat erom bekend staat dat zij voor elke productgroep een aparte webwinkel lanceert. Ook staat Coolblue erom bekend dat zij over unieke en onconventionele kantoren beschikt. Deze kantoren zijn speels en creatief ingericht en als het ware het tegenovergestelde van conventionele kantoren. Elk kantoor heeft een eigen thema zoals een ballenbak, Tetris of Super Mario. Dit aspect is goed voor de naamsbekendheid en het imago van Coolblue omdat het lijkt alsof werken bij Coolblue heel anders is dan elk ander bedrijf. Medewerkers hebben op deze manier echt iets om trots op te zijn/over op te scheppen.,Red,57,4,4,4,3,2,
Ik loop vaak langs dit stoplicht en blijkbaar zat het er al een aantal maanden maar het was mij nog niet eerder opgevallen.,Green,45,2,4,4,4,2,
Apart bord wat wordt hiermee bedoeld?,Red,43,2,5,2,3,3,
Google presenteert nieuwe telefoon en maakt de nieuwe iPhone 7 om verschillende dingen belachelijk,Red,43,2,5,2,3,3,
Staat een bushalte voor de McDonals,Red,43,2,5,2,3,3,
Mensen eten een subway voor de McDonalds,Red,43,2,5,2,3,3,
Groep mensen op een segway rijden door de stad heen,Red,43,2,5,2,3,3,
Staan veel McDonalds in 1 straat dus de restaurants concurreren tegen elkaar,Red,43,2,5,2,3,3,
Grote groep mensen staan samen een kunstwerk te bezichtigen,Red,43,2,5,2,3,3,
Pepsi probeert een grap te maken met coca cola en haloween. waarop Coca Cola, Pepsi in het zelfde plaatje belachelijk maakt. Dit laat zien dat bedrijven speelser worden naar de buitenwereld,Red,43,2,5,2,3,3,
Veel meer winkels sluiten de deuren. Wordt er minder in de stad gekocht door de kracht van internet,Red,43,2,5,2,3,3,
Kaartspel yu-gi-oh wordt virtueel.,Green,52,4,3,4,2,1,
Online winkelen wordt steeds meer en meer gedaan,Red,43,2,5,2,3,3,
Marsreizen,Yellow,53,5,3,4,4,1,
Facebook is tegenwoordig overal om je heen. Bijna elk merk en product is wel gekoppeld aan Facebook.,Green,47,4,3,2,4,2,
this is the use of smartphone to have banking apps, take out apps. all in one place. the phone is slowly becoming part of our routine and satisfies daily needs,Red,50,2,5,5,4,3,
We have instant access to memories and can create them with just a click. meanwhile socializing on personal levels as well as impersonal levels at the same time,Red,50,2,5,5,4,3,
High end clothing has always had an exclusivity but more people are buying these high end clothing to show as if they bought something that sets them apart.,Red,50,2,5,5,4,3,
We have known about the Albert heijn Bonus kaart for a while now. But more and more chains and stores are starting to hand these out. it creates loyalty by making the customer think they are getting the best deals at that particular store. Customer loyality is key here,Red,50,2,5,5,4,3,
Grab taxi is a company that has let the world view how they operate. it has open up for the world to see day to day operation and how they handle. more company has started to take this route in an effort for a more political correctness world,Red,50,2,5,5,4,3,
Wilmar has started to open their doors to the world to see how they operate. being in the sector of one the most controversial products there is. it has allowed them to taste success into being proud about their operation and how they deal to solve issues regarding palm oil,Red,50,2,5,5,4,3,
for long airlines have been attracting passengers. The shift to more cheap flights has brought the world low-cost carriers. Instead of people thinking that KLM has expensive flights, they also operate other airlines with reduced fares. This makes people choose for Transavia meanwhile Transavia is KLM just rebranded as low-cost carrier,Red,50,2,5,5,4,3,
